aX,aY,aZ,gX,gY,gZ
-0.36,1.37,0.66,70.49,-16.1021.77,
-0.33,1.64,0.74,26.67,-25.697.14,
-0.27,1.75,0.9,-4.13,-25.20-9.73,
-0.25,1.76,1.01,-35.21,-15.26-22.19,
-0.25,1.5,1.07,-58.24,-19.04-29.12,
-0.3,1.16,0.99,-48.44,-38.01-33.25,
-0.41,0.92,0.81,-30.94,-56.00-33.18,
-0.33,0.8,0.56,-24.71,-49.98-30.87,
-0.13,0.94,0.38,-28.56,-32.90-22.40,
0.05,1.21,0.15,-23.31,-22.96-13.93,
0.29,1.38,0.14,1.96,-15.05-1.05,
0.54,1.54,-0.05,47.04,3.504.20,
0.59,1.49,-0.35,83.51,-6.588.12,
0.54,1.31,-0.16,74.13,-37.527.70,
0.37,0.95,0.27,3.29,-55.2313.93,
0.2,0.71,0.34,-24.08,-44.4517.15,
0.2,0.67,0.23,-26.95,-17.4313.58,
0.33,0.61,0.3,-36.47,17.2918.27,
0.27,0.62,0.19,-22.33,66.2217.22,
-0.02,0.75,-0.11,12.32,113.8918.20,
-0.07,0.91,-0.33,53.13,113.2622.40,
-0.08,0.99,-0.44,77,89.4624.99,
-0.12,1.05,-0.32,83.51,60.2023.17,
-0.2,0.98,-0.17,97.3,40.8815.75,
-0.28,1,0.02,101.15,31.7110.36,
-0.32,1.01,0.2,99.54,28.0710.64,
-0.21,1.04,0.26,84.91,37.0310.08,
-0.12,0.9,0.17,85.4,40.9514.77,
0.01,0.87,0.19,86.24,38.9921.42,
0.1,0.77,0.29,82.53,40.6028.84,
0.09,0.66,0.2,83.16,47.3234.72,
0.03,0.74,0.03,82.39,48.0240.53,
0,0.74,-0.06,81.2,40.6743.96,
0,0.76,-0.07,87.29,33.6744.80,
-0.02,0.82,0.03,86.52,32.9043.68,
-0.04,0.87,0.16,81.62,36.4741.79,
-0.08,0.83,0.2,77.7,41.7241.30,
-0.09,0.83,0.19,73.15,48.0941.02,
0,0.82,0.13,68.95,48.4440.25,
-0.15,0.81,0.06,64.96,43.9641.93,
-0.18,0.79,0.02,64.61,38.9244.87,
-0.2,0.85,0.02,64.89,35.9846.69,
-0.19,0.88,0.02,65.24,31.5749.42,
-0.17,0.89,0.05,64.26,28.3552.85,
-0.14,0.92,0.08,63.07,27.5854.32,
-0.09,0.95,0.1,63.42,26.7454.67,
-0.04,1.01,0.14,64.26,27.7952.85,
-0.01,1.06,0.19,63.21,31.8549.77,
-0.04,1.13,0.17,54.74,37.0344.59,
-0.11,1.18,0.07,41.3,39.2737.73,
-0.16,1.19,0.01,31.15,37.2428.56,
-0.23,1.23,-0.01,22.33,26.5321.42,
-0.36,1.3,-0.04,10.78,21.2112.04,
-0.36,1.3,-0.04,0.63,15.613.71,
-0.27,1.34,0.06,-6.86,10.50-2.52,
-0.23,1.36,0.15,-16.38,8.96-6.16,
-0.24,1.37,0.21,-30.03,8.33-9.10,
-0.21,1.41,0.21,-49.49,9.17-14.21,
-0.22,1.48,0.11,-66.92,6.44-23.03,
-0.21,1.57,0.03,-84.07,2.52-37.73,
-0.08,1.63,0.1,-107.03,5.04-55.23,
0,1.55,0.24,-129.57,7.63-67.13,
0.01,1.42,0.16,-161.7,-0.56-70.35,
0.08,1.15,0.22,-182.84,-15.19-67.41,
0.23,0.99,0.26,-180.04,-19.67-62.02,
0.18,0.86,-0.25,-168,-20.79-56.84,
0.02,0.87,-0.45,-147.49,-34.79-51.31,
-0.09,1.06,-0.25,-132.3,-49.49-48.37,
-0.13,1.3,0.29,-129.29,-45.92-52.78,
-0.15,1.44,0.52,-134.33,-33.11-64.26,
-0.06,1.38,0.55,-132.37,-22.61-61.25,
0.06,1.33,0.37,-129.15,-21.07-54.81,
0.1,1.16,0.31,-120.89,-21.63-45.36,
0.12,1.05,0.26,-116.9,-21.07-38.01,
0.1,0.98,0.24,-110.18,-17.71-36.82,
0.1,0.86,0.19,-101.71,-19.60-35.14,
0.09,0.77,0.18,-91.98,-23.59-33.95,
0.1,0.73,0.18,-83.65,-23.52-33.11,
0.08,0.7,0.14,-79.17,-21.70-32.97,
0.05,0.64,0.14,-72.45,-23.45-32.27,
0.01,0.57,0.12,-59.85,-25.27-31.92,
-0.03,0.55,0.09,-46.83,-26.60-32.27,
-0.04,0.51,0.03,-29.68,-32.13-32.41,
-0.06,0.52,0.06,-18.34,-40.04-32.62,
-0.05,0.51,0.13,-13.37,-43.33-31.99,
-0.01,0.49,0.23,-11.48,-40.53-32.62,
-0.01,0.48,0.24,-1.82,-38.01-33.25,
0,0.45,0.22,5.88,-38.85-32.90,
0.02,0.39,0.19,12.67,-44.45-28.98,
0.03,0.3,0.19,23.66,-49.14-20.09,
0.02,0.29,0.22,35,-51.94-11.62,
0,0.3,0.28,48.3,-51.17-4.97,
0,0.28,0.32,75.32,-44.310.91,
-0.02,0.31,0.35,99.05,-36.968.47,
-0.08,0.44,0.42,113.68,-34.0214.70,
-0.17,0.58,0.46,119.07,-34.1618.97,
-0.25,0.7,0.5,121.66,-35.3523.59,
-0.28,0.89,0.62,114.66,-36.9628.14,
-0.27,1.16,0.71,97.16,-28.6327.02,
-0.28,1.57,0.73,56.14,-19.4619.11,
-0.26,1.97,0.76,17.78,-15.612.10,
-0.21,2.16,0.84,-19.81,-18.13-15.47,
-0.24,2,1.04,-45.22,-30.59-31.78,
-0.31,1.42,1.15,-54.04,-70.28-46.62,
-0.43,0.81,1.06,-50.82,-62.09-46.20,
-0.39,0.62,0.8,-50.4,-55.37-41.72,
-0.2,0.77,0.43,-55.58,-36.61-35.63,
0.06,1,0.06,-43.68,-15.47-25.97,
0.35,1.15,-0.04,-8.61,-2.31-14.00,
0.61,1.36,-0.07,41.02,9.030.42,
0.71,1.5,-0.27,81.41,7.567.07,
0.6,1.35,-0.36,96.95,-22.759.66,
0.47,1.2,0.11,34.3,-58.5217.92,
0.28,0.92,0.6,-24.99,-62.5123.17,
0.08,0.78,0.39,-31.29,-31.4321.70,
0.12,0.84,0.33,-42,0.1416.45,
0.22,0.66,0.43,-58.73,30.1018.90,
0.11,0.56,0.24,-37.17,91.9116.80,
-0.08,0.59,-0.1,25.13,125.7221.63,
-0.11,0.79,-0.32,57.05,118.7925.69,
-0.14,0.93,-0.36,73.08,88.8326.60,
-0.24,1.01,-0.3,88.2,57.1920.23,
-0.32,1.04,-0.12,101.15,35.9810.01,
-0.36,1.06,0.11,105.91,20.796.02,
-0.36,1.05,0.23,101.99,16.803.71,
-0.26,1.06,0.26,89.81,20.514.55,
-0.14,0.87,0.23,88.97,21.919.80,
-0.02,0.75,0.26,88.34,17.7820.44,
0.09,0.69,0.31,83.3,21.2828.42,
0.06,0.71,0.19,85.19,27.3031.71,
0.06,0.78,0.11,85.26,33.3933.67,
0.02,0.76,-0.06,107.17,25.4837.80,
0.06,0.88,-0.01,90.65,24.1537.17,
0.05,0.85,0.11,83.86,31.4336.47,
0.02,0.84,0.15,80.22,39.2737.17,
-0.03,0.81,0.14,77.49,43.2639.83,
-0.02,0.81,0.12,76.44,44.8742.00,
-0.03,0.84,0.09,72.73,45.7842.98,
-0.06,0.84,0.05,66.78,43.8945.22,
-0.08,0.84,0.05,64.89,42.2848.58,
-0.11,0.86,0.09,66.64,40.3252.01,
-0.14,0.92,0.12,67.06,40.2555.79,
-0.16,0.93,0.15,70.21,40.9557.68,
-0.17,0.94,0.18,72.87,43.4757.68,
-0.15,0.98,0.2,73.85,44.1056.63,
-0.12,1.02,0.23,75.46,44.1753.90,
-0.13,1.05,0.25,73.36,43.8949.91,
-0.17,1.11,0.2,64.54,41.6544.24,
-0.21,1.18,0.18,47.6,37.4533.95,
-0.28,1.22,0.07,25.41,33.7425.13,
-0.46,1.29,-0.09,0.42,24.1513.16,
-0.45,1.28,-0.17,-19.04,15.61-1.05,
-0.35,1.24,-0.11,-21.7,1.96-11.76,
-0.18,1.28,0.14,-27.23,-6.09-16.94,
-0.11,1.49,0.2,-40.04,-1.75-20.23,
-0.05,1.46,0.17,-59.57,1.26-21.84,
-0.03,1.58,0.17,-82.88,-4.48-27.30,
-0.02,1.59,0.22,-107.94,-7.21-37.59,
0.01,1.56,0.26,-138.67,-2.24-50.05,
0.04,1.49,0.21,-166.88,4.97-61.60,
0.13,1.27,0.3,-182.49,7.42-66.99,
0.25,1.08,0.18,-189.28,6.02-63.70,
0.21,0.92,-0.27,-172.06,-3.01-57.61,
-0.06,1.04,-0.36,-152.53,-10.78-55.23,
-0.23,1.27,-0.14,-134.19,-13.86-56.00,
-0.18,1.42,0.12,-122.08,-20.79-60.13,
-0.04,1.42,0.44,-117.6,-25.48-60.83,
0.04,1.37,0.5,-114.45,-19.11-57.89,
0.08,1.16,0.39,-111.58,-12.25-53.62,
0.14,0.98,0.33,-103.25,-11.27-46.41,
0.15,0.94,0.3,-105.63,-15.61-37.17,
0.07,0.99,0.27,-105.35,-16.52-36.40,
0.05,0.94,0.19,-101.15,-20.86-33.25,
0.04,0.83,0.16,-93.94,-26.04-29.82,
0.01,0.74,0.14,-85.89,-27.86-28.28,
0.02,0.68,0.11,-85.82,-28.98-27.51,
0.03,0.61,0.09,-78.89,-29.61-27.37,
0.06,0.57,0.14,-69.51,-25.13-26.95,
0.08,0.48,0.16,-53.27,-19.11-26.81,
0.08,0.44,0.11,-36.96,-19.25-25.20,
0.09,0.44,0.08,-24.71,-22.96-24.71,
0.06,0.48,0.1,-17.57,-30.38-22.89,
0.04,0.5,0.13,-14,-39.34-21.98,
0.03,0.48,0.19,-10.22,-41.44-19.74,
0.01,0.51,0.22,-1.89,-41.09-18.97,
0,0.47,0.18,5.25,-42.98-18.27,
0.05,0.4,0.21,12.18,-40.25-15.96,
0.02,0.33,0.23,25.41,-37.17-10.85,
0.03,0.35,0.3,36.54,-33.32-5.81,
0.03,0.34,0.38,48.72,-28.77-0.07,
0,0.37,0.43,71.05,-24.785.81,
-0.02,0.44,0.45,90.16,-21.7710.71,
-0.07,0.59,0.44,104.44,-20.0914.91,
-0.16,0.73,0.47,112,-19.1116.03,
-0.26,0.77,0.54,112.14,-19.8115.75,
-0.3,0.87,0.72,100.87,-16.5217.01,
-0.26,1.06,0.81,86.24,-10.9214.56,
-0.29,1.37,0.84,57.82,-11.417.07,
-0.27,1.65,0.95,23.52,-10.50-7.28,
-0.18,1.72,0.96,3.29,6.65-26.88,
-0.16,1.61,0.81,-15.89,8.89-35.91,
-0.26,1.37,0.79,-13.23,-45.50-40.18,
-0.5,1.07,0.85,-0.35,-62.44-43.89,
-0.48,0.94,0.82,-5.95,-53.20-46.20,
-0.25,0.91,0.65,-13.72,-22.96-42.91,
-0.11,1.14,0.35,-18.41,-0.63-37.17,
0.17,1.23,0.23,6.51,16.10-25.97,
0.47,1.58,0.01,54.74,34.65-7.77,
0.61,1.66,-0.62,98.07,27.515.04,
0.63,1.54,-0.76,103.95,-35.6312.67,
0.53,1.32,0.13,-5.6,-99.1921.14,
0.35,0.93,0.76,-66.36,-88.5524.57,
0.15,0.72,0.55,-52.64,-40.8819.04,
0.33,0.74,0.68,-61.39,10.921.75,
0.4,0.33,0.4,-28.42,93.17-6.72,
0.07,0.46,0,25.97,184.31-8.26,
-0.03,0.71,-0.45,82.32,187.043.50,
-0.06,0.83,-0.84,92.75,130.3425.13,
-0.11,1.12,-0.62,90.51,68.2534.44,
-0.21,1.22,-0.35,97.09,36.5431.01,
-0.32,1.22,-0.06,98,22.0519.04,
-0.38,1.13,0.16,98.07,21.2114.00,
-0.16,1,0.19,83.93,30.9423.03,
0.06,0.81,0.15,72.66,34.9333.11,
0.14,0.72,0.16,73.85,37.4543.12,
0.23,0.77,0.32,63.21,50.4746.41,
0.12,0.53,0.12,66.71,57.4753.97,
0.06,0.72,-0.04,78.4,60.4853.76,
-0.03,0.8,-0.13,78.75,59.6450.82,
0,0.84,-0.14,84.7,56.9148.44,
-0.04,0.83,-0.09,89.67,55.1645.36,
-0.1,0.86,0.04,88.48,55.6543.75,
-0.16,0.89,0.14,80.5,55.8643.68,
-0.19,0.87,0.19,73.78,55.1641.44,
-0.25,0.82,0.17,68.95,49.7041.23,
-0.23,0.78,0.1,63.28,45.6442.42,
-0.2,0.8,0.08,60.34,43.8244.87,
-0.17,0.83,0.08,60.13,41.6547.95,
-0.14,0.9,0.08,59.71,38.4350.26,
-0.12,0.89,0.09,64.96,33.8855.23,
-0.12,0.93,0.13,65.52,32.6957.26,
-0.12,0.94,0.13,66.71,35.5656.21,
-0.1,1.01,0.16,67.76,39.3453.20,
-0.1,1.08,0.18,63.35,44.5248.51,
-0.13,1.19,0.13,49.91,50.6141.37,
-0.18,1.23,0.09,35.7,49.2832.76,
-0.17,1.25,0.09,28.21,45.2922.40,
-0.23,1.32,0.02,18.9,39.1313.65,
-0.38,1.35,-0.07,6.16,31.296.51,
-0.39,1.33,-0.05,-7.49,18.69-0.77,
-0.28,1.28,0.08,-12.53,7.77-6.37,
-0.19,1.26,0.2,-19.67,1.12-9.66,
-0.19,1.25,0.25,-35.28,4.20-11.62,
-0.29,1.26,0.16,-51.87,8.68-13.93,
-0.3,1.32,0.07,-65.87,9.10-20.86,
-0.24,1.39,0.03,-76.16,0.84-32.62,
-0.13,1.5,0.12,-101.92,-1.82-47.04,
0,1.4,0.26,-123.83,0.70-61.95,
0.07,1.31,0.18,-160.72,-1.89-68.95,
0.13,1.12,0.16,-176.47,-16.66-68.04,
0.25,1.07,0.11,-168.77,-27.02-63.84,
0.25,1.08,-0.09,-165.83,-16.66-60.41,
0.08,1.04,-0.31,-145.18,-13.30-54.95,
-0.19,1.2,-0.29,-132.86,-22.26-50.47,
-0.24,1.35,0.02,-132.44,-29.12-49.42,
-0.22,1.44,0.37,-135.38,-28.77-52.92,
-0.17,1.34,0.44,-133,-24.29-53.06,
-0.06,1.24,0.37,-129.99,-21.35-53.41,
0.1,1.06,0.4,-127.82,-14.35-51.31,
0.18,1.01,0.43,-122.08,-3.92-46.41,
0.19,0.98,0.36,-119.77,1.61-41.02,
0.12,0.98,0.21,-112.98,-3.15-38.01,
0.08,0.87,0.21,-102.55,-6.72-35.70,
0.07,0.79,0.13,-96.04,-11.06-32.13,
0.03,0.67,0.04,-87.43,-23.03-28.56,
0.03,0.66,0.11,-84,-24.99-26.88,
-0.02,0.58,0.1,-71.68,-28.56-25.06,
-0.05,0.55,0.06,-53.97,-33.53-26.39,
-0.07,0.53,0.06,-39.06,-40.74-27.30,
-0.08,0.52,0.11,-29.19,-45.99-28.56,
-0.08,0.49,0.16,-20.37,-50.61-28.84,
-0.04,0.46,0.19,-15.47,-54.67-27.44,
-0.04,0.45,0.2,-6.86,-59.36-26.25,
-0.05,0.45,0.16,-0.98,-66.08-23.94,
0.01,0.43,0.18,5.95,-65.31-22.75,
0.01,0.38,0.19,18.62,-65.52-16.66,
0.03,0.38,0.22,33.6,-62.16-11.83,
0.06,0.39,0.25,49.56,-56.63-6.93,
0.08,0.41,0.29,67.34,-54.18-0.91,
0.08,0.43,0.34,81.48,-50.404.55,
0.05,0.49,0.43,92.4,-45.089.66,
-0.01,0.57,0.46,101.57,-39.9015.82,
-0.08,0.72,0.49,107.1,-36.9617.57,
-0.15,0.79,0.57,108.15,-35.0017.64,
-0.22,0.89,0.71,103.6,-29.1918.62,
-0.28,1.15,0.77,83.09,-17.2218.55,
-0.34,1.57,0.81,47.88,-12.3915.61,
-0.35,1.91,0.93,5.6,-15.54-1.54,
-0.28,1.89,0.96,-22.47,-9.59-26.25,
-0.22,1.64,1.02,-42.35,-10.64-35.84,
-0.35,1.2,0.97,-48.86,-31.99-43.05,
-0.49,0.76,0.82,-39.62,-49.07-42.49,
-0.47,0.58,0.6,-41.23,-59.29-35.98,
-0.24,0.62,0.44,-40.95,-49.91-28.28,
-0.01,0.89,0.22,-24.15,-30.45-18.13,
0.17,1.23,0.07,0.21,-18.62-12.74,
0.38,1.45,0.04,32.76,-5.88-3.29,
0.59,1.57,-0.21,78.96,-2.173.15,
0.63,1.51,-0.47,115.43,-29.548.68,
0.49,1.41,0,54.46,-62.9314.14,
0.33,1.02,0.67,-14.07,-63.7020.58,
0.15,0.84,0.4,-28,-30.7316.45,
0.25,0.79,0.27,-33.11,1.9612.11,
0.35,0.66,0.24,-30.38,49.6312.60,
0.15,0.72,0.07,15.54,102.418.68,
-0.04,0.8,-0.12,43.89,133.009.73,
-0.09,0.82,-0.45,77.28,121.5218.76,
-0.11,0.88,-0.49,92.4,81.3428.21,
-0.16,1.03,-0.4,93.87,42.6324.78,
-0.37,1.05,-0.16,100.8,17.5717.50,
-0.29,1.07,0.08,106.19,15.549.38,
-0.21,1,0.22,102.97,27.239.73,
-0.01,0.97,0.26,91,38.9211.55,
0.07,0.82,0.15,90.65,38.9220.16,
0.14,0.8,0.19,87.01,38.3630.66,
0.17,0.7,0.24,85.19,47.0434.93,
0.01,0.72,0.14,76.58,52.5039.55,
-0.08,0.63,-0.05,82.6,43.8946.62,
-0.08,0.75,-0.05,89.04,38.6447.25,
-0.08,0.79,-0.01,88.76,37.3846.06,
-0.07,0.86,0.07,84.56,41.4443.68,
-0.1,0.82,0.12,83.86,45.4343.61,
-0.13,0.89,0.16,77.56,48.9341.30,
-0.15,0.86,0.12,73.36,49.7740.32,
-0.17,0.8,0.05,71.33,44.6642.14,
-0.16,0.85,0.04,67.97,38.9244.38,
-0.18,0.85,0.04,66.01,36.0546.20,
-0.18,0.9,0.08,63.28,33.3247.81,
-0.18,0.91,0.11,61.32,31.9948.02,
-0.16,0.92,0.11,59.71,31.7847.88,
-0.13,0.95,0.09,57.68,32.9047.11,
-0.09,0.97,0.12,58.8,34.9345.22,
-0.05,1.04,0.18,61.39,37.3142.84,
-0.06,1.11,0.18,57.75,40.1139.34,
-0.1,1.16,0.09,45.22,43.8233.32,
-0.14,1.17,-0.03,32.69,44.3126.39,
-0.15,1.19,-0.05,23.03,40.4620.44,
-0.29,1.25,-0.11,13.3,29.9612.74,
-0.38,1.32,-0.11,4.9,18.694.13,
-0.33,1.31,0.04,1.19,10.43-3.29,
-0.21,1.27,0.19,-0.91,5.88-8.33,
-0.12,1.31,0.28,-8.68,8.75-10.99,
-0.15,1.35,0.25,-25.34,14.84-12.39,
-0.26,1.37,0.1,-43.33,12.67-15.05,
-0.31,1.38,0.01,-60.48,0.77-21.49,
-0.27,1.48,0.02,-81.27,-7.91-33.04,
-0.12,1.56,0.18,-106.89,-2.73-50.05,
-0.04,1.45,0.23,-131.18,3.71-66.15,
-0.04,1.31,0.09,-153.58,-15.89-70.00,
0.06,1.14,0.03,-174.79,-15.12-67.27,
0.16,1.02,0.06,-176.4,-26.32-61.11,
0.2,0.95,-0.17,-167.02,-28.63-57.47,
0.06,0.93,-0.3,-153.65,-41.23-53.48,
-0.12,1.13,-0.11,-145.95,-53.27-50.12,
-0.13,1.34,0.04,-140.91,-50.12-52.92,
-0.15,1.41,0.23,-138.81,-41.58-58.87,
-0.13,1.32,0.47,-133.84,-30.31-61.60,
-0.05,1.28,0.52,-129.57,-21.21-60.27,
0.09,1.1,0.49,-123.48,-14.84-55.79,
0.15,1.01,0.36,-115.92,-13.09-50.75,
0.13,0.97,0.23,-114.94,-16.24-44.10,
0.07,0.93,0.13,-107.45,-22.54-42.00,
0.01,0.85,0.15,-100.73,-29.54-39.90,
0.01,0.77,0.13,-90.72,-30.31-38.78,
0.06,0.72,0.16,-83.51,-30.45-38.99,
0.05,0.65,0.08,-79.03,-38.08-35.21,
0.04,0.58,0.06,-68.04,-46.69-32.20,
-0.03,0.56,0.05,-53.76,-51.45-33.39,
-0.03,0.54,0.06,-37.8,-56.56-33.11,
-0.02,0.56,0.12,-26.95,-57.05-33.32,
-0.02,0.52,0.17,-18.48,-54.81-32.55,
0.01,0.5,0.2,-13.51,-51.80-31.57,
0.02,0.46,0.2,-4.48,-51.66-31.29,
0.01,0.48,0.19,2.8,-54.67-30.31,
0.05,0.46,0.23,9.8,-54.25-28.77,
0.05,0.42,0.23,20.16,-52.71-24.57,
0.07,0.38,0.25,29.82,-50.26-19.39,
0.11,0.35,0.26,45.99,-48.09-13.44,
0.12,0.36,0.31,59.15,-46.27-7.35,
0.11,0.35,0.34,72.94,-43.610.07,
0.08,0.4,0.38,87.71,-39.835.88,
-0.01,0.5,0.4,98.77,-38.7812.04,
-0.18,0.63,0.43,105.91,-40.1817.01,
-0.29,0.72,0.48,113.19,-39.0619.53,
-0.33,0.83,0.53,110.74,-30.9423.17,
-0.29,1.01,0.62,91,-17.5727.86,
-0.25,1.28,0.65,58.59,-7.9826.46,
-0.25,1.64,0.76,21.07,-14.9815.82,
-0.18,1.8,1,-7.56,-19.81-2.24,
-0.14,1.82,1.08,-29.12,-10.85-18.55,
-0.13,1.61,1.1,-43.68,-15.33-23.52,
-0.19,1.36,1,-33.53,-32.69-29.33,
-0.34,1.04,0.84,-28,-51.24-32.76,
-0.33,0.85,0.7,-28.56,-56.00-25.69,
-0.08,1.04,0.44,-32.13,-36.33-18.41,
0.21,1.21,0.22,-29.75,-15.61-10.85,
0.38,1.37,0.13,7.49,1.82-2.59,
0.5,1.53,0,44.87,20.862.73,
0.47,1.56,-0.3,64.33,26.183.01,
0.44,1.08,-0.41,76.44,4.62-3.01,
0.34,0.96,0.19,38.99,-38.363.85,
0.25,0.72,0.58,-20.72,-36.828.05,
0.11,0.45,0.36,-25.2,0.706.30,
0.16,0.51,0.25,-24.5,39.137.00,
0.17,0.57,0.14,-27.44,70.1413.02,
0.02,0.69,-0.08,-12.46,93.4514.98,
-0.19,0.85,-0.23,25.97,101.7820.44,
-0.15,1.05,-0.31,58.87,93.3822.19,
-0.18,1.09,-0.31,81.34,72.7318.41,
-0.21,1.07,-0.2,98.7,47.8114.28,
-0.28,1.05,-0.06,108.92,31.369.03,
-0.27,1.05,0.16,106.82,23.456.86,
-0.25,1.07,0.22,99.12,25.418.96,
-0.13,0.94,0.19,90.51,32.7611.76,
0.04,0.76,0.15,85.05,28.7724.36,
0.16,0.64,0.21,86.94,29.6135.35,
0.18,0.62,0.25,92.68,42.5641.72,
0.1,0.76,0.03,86.45,53.3445.29,
0.04,0.74,-0.11,85.47,53.2047.11,
0.03,0.79,-0.2,92.75,42.6350.19,
0.01,0.91,-0.09,98.98,35.1447.11,
-0.04,0.89,0.03,97.16,36.5444.31,
-0.08,0.89,0.14,90.58,42.4942.35,
-0.11,0.85,0.16,85.19,46.8341.72,
-0.12,0.83,0.11,79.17,50.3340.74,
-0.11,0.82,0.06,73.5,50.4041.86,
-0.14,0.8,-0.03,70.7,45.0145.15,
-0.14,0.89,0,67.27,39.9046.69,
-0.12,0.92,0.03,66.92,35.8449.63,
-0.1,0.93,0.1,64.33,36.2650.68,
-0.05,0.92,0.16,63.49,38.8551.24,
-0.04,0.92,0.17,65.38,40.6751.24,
-0.03,1.01,0.19,64.89,43.6848.86,
-0.04,1.07,0.18,62.02,47.4646.13,
-0.12,1.13,0.12,54.25,51.8740.95,
-0.19,1.17,0.02,38.92,51.3134.16,
-0.23,1.21,-0.05,28.56,46.3427.02,
-0.31,1.24,-0.1,19.88,37.3119.53,
-0.41,1.3,-0.11,11.27,26.118.05,
-0.4,1.24,-0.03,6.58,13.650.91,
-0.25,1.25,0.17,3.43,6.79-3.99,
-0.18,1.28,0.29,-3.22,13.79-8.33,
-0.15,1.34,0.33,-22.05,21.07-10.50,
0.12,0.95,0.24,-161.28,-22.33-56.70,
0.08,0.87,-0.27,-137.83,-33.18-52.22,
-0.03,0.92,-0.25,-128.73,-47.81-43.54,
-0.09,1.11,-0.01,-118.3,-53.62-39.83,
-0.04,1.24,0.35,-114.8,-40.18-44.17,
-0.08,1.32,0.56,-113.54,-24.29-51.80,
0.02,1.29,0.57,-110.39,-12.81-54.60,
0.09,1.24,0.44,-104.65,-7.14-51.73,
0.12,1.18,0.27,-98.63,-9.59-45.71,
0.13,1.11,0.21,-97.16,-12.46-39.41,
0.14,1.02,0.23,-94.5,-11.20-39.69,
0.14,0.87,0.23,-89.6,-6.58-37.24,
0.15,0.81,0.24,-83.16,-3.22-35.70,
0.12,0.75,0.22,-76.65,0.91-35.00,
0.08,0.69,0.16,-65.31,-0.70-33.81,
0.06,0.7,0.13,-62.37,-5.25-30.73,
0,0.57,0.08,-50.96,-14.28-26.88,
-0.05,0.55,0.06,-33.67,-23.03-22.33,
-0.09,0.6,0.08,-20.02,-33.60-22.54,
-0.12,0.65,0.1,-12.46,-37.17-23.24,
-0.12,0.67,0.14,-12.74,-39.41-25.62,
-0.05,0.61,0.19,-11.41,-39.20-27.44,
-0.01,0.54,0.23,-7.07,-39.06-25.27,
0.02,0.47,0.26,0.56,-34.65-23.03,
0.07,0.4,0.26,11.55,-29.33-19.11,
0.09,0.39,0.23,22.75,-27.23-14.56,
0.08,0.36,0.23,35.07,-28.63-8.12,
0.06,0.39,0.29,44.94,-30.66-1.47,
0.02,0.39,0.34,58.17,-30.175.18,
-0.03,0.43,0.34,72.8,-28.7014.49,
-0.09,0.49,0.35,86.17,-28.1421.28,
-0.15,0.6,0.36,97.02,-26.1827.79,
-0.2,0.77,0.4,96.67,-21.9832.48,
-0.22,0.94,0.45,87.01,-17.2933.46,
-0.19,1.08,0.53,71.19,-12.3233.25,
-0.23,1.32,0.58,50.33,-12.0426.95,
-0.26,1.64,0.7,27.58,-14.5613.02,
-0.24,1.73,0.86,7.56,-4.83-6.02,
-0.28,1.66,0.94,-10.15,9.17-17.85,
-0.32,1.53,1.05,-36.12,4.27-24.01,
-0.39,1.34,1.03,-46.97,-17.01-30.59,
-0.44,1.14,0.79,-45.57,-29.12-32.27,
-0.36,1.2,0.5,-40.53,-24.50-25.55,
-0.13,1.3,0.17,-27.09,-11.41-12.74,
0.24,1.39,0,-10.01,-4.20-1.61,
0.53,1.29,-0.01,20.23,3.857.42,
0.61,1.2,-0.08,50.4,14.4912.81,
0.52,1.11,-0.08,54.67,13.4412.53,
0.45,0.85,-0.02,54.25,5.187.70,
0.38,0.75,0.2,43.05,-8.059.24,
0.29,0.74,0.37,12.18,-2.9410.36,
0.19,0.63,0.25,-13.3,15.0513.93,
0.14,0.56,0.13,-24.64,39.6920.09,
0.04,0.67,0.06,-23.1,66.7822.19,
-0.06,0.75,-0.1,-8.89,82.6024.15,
-0.14,0.98,-0.25,20.58,87.2231.08,
-0.16,1.2,-0.28,42.84,79.7332.13,
-0.19,1.16,-0.18,57.61,59.0826.88,
-0.27,1.04,-0.06,78.61,46.5519.95,
-0.31,0.89,0.05,91.42,38.3616.52,
-0.3,0.88,0.14,98.07,31.2915.96,
-0.32,0.9,0.15,96.53,23.1714.14,
-0.25,0.92,0.19,85.12,19.8114.00,
-0.01,0.78,0.23,78.12,19.8816.80,
-0.03,0.72,0.22,71.89,17.1523.38,
0.02,0.71,0.17,73.01,18.3429.75,
0.05,0.76,0.1,78.33,23.3132.97,
0,0.85,-0.1,79.73,18.2036.61,
0.03,0.97,-0.07,78.75,17.5736.89,
0.02,0.98,0.01,71.26,19.2535.91,
-0.01,0.89,0.09,69.23,19.3936.05,
-0.01,0.89,0.19,63.42,23.7335.84,
-0.02,0.87,0.19,56,28.7035.42,
-0.04,0.87,0.17,49.28,31.9936.82,
-0.1,0.89,0.12,44.24,33.4638.71,
-0.13,0.86,0.08,45.36,31.7142.35,
-0.14,0.88,0.04,46.76,29.6845.15,
-0.16,0.89,0,48.51,26.1146.90,
-0.16,0.88,-0.02,52.36,20.4449.21,
-0.17,0.89,-0.01,58.31,13.8652.43,
-0.19,0.92,0.02,61.53,10.2952.85,
-0.17,0.92,0.04,63.49,11.6251.94,
-0.11,0.95,0.07,66.64,12.3251.17,
-0.09,1.04,0.1,68.6,12.9549.35,
-0.08,1.14,0.09,61.39,14.9844.94,
-0.05,1.21,0.02,47.74,19.3938.78,
