aX,aY,aZ,gX,gY,gZ
0.01,0.98,0.10,1.05,-0.490.28,
0.01,0.98,0.09,1.05,-0.630.35,
0.01,0.98,0.09,0.77,-0.700.21,
0.01,0.98,0.09,0.70,-0.560.07,
0.01,0.98,0.10,0.98,-0.630.00,
0.01,0.98,0.09,0.98,-0.630.28,
0.02,0.97,0.09,1.19,-0.630.42,
0.01,0.98,0.09,1.33,-0.840.49,
0.01,0.98,0.09,1.54,-0.840.91,
0.01,0.98,0.09,1.54,-0.770.70,
0.01,0.98,0.09,1.82,-0.700.98,
0.01,0.98,0.09,1.47,-0.350.70,
0.01,0.98,0.09,1.33,-0.351.05,
0.01,0.98,0.09,1.33,-0.350.98,
0.01,0.98,0.09,1.12,-0.280.98,
0.01,0.98,0.09,1.05,-0.420.91,
0.01,0.98,0.09,1.19,-0.421.12,
0.01,0.97,0.09,1.19,-0.491.26,
0.01,0.98,0.09,1.26,-0.561.05,
0.01,0.98,0.10,1.26,-0.421.26,
0.01,0.98,0.09,0.98,-0.351.19,
0.01,0.98,0.09,0.84,-0.281.12,
0.01,0.98,0.09,0.77,17.851.33,
0.00,0.98,0.09,0.77,0.001.40,
0.00,0.98,0.09,0.98,-0.281.19,
0.00,0.98,0.09,1.05,-0.421.26,
0.00,0.98,0.09,1.26,-0.421.19,
0.00,0.97,0.09,1.33,-0.770.98,
0.00,0.98,0.09,1.40,-0.560.91,
0.00,0.98,0.09,1.40,-0.281.05,
0.00,0.98,0.09,1.12,-0.420.77,
0.00,0.98,0.09,0.98,-0.490.70,
0.00,0.98,0.09,0.98,-0.630.77,
0.00,0.98,0.09,1.05,-0.840.63,
0.00,0.98,0.09,1.12,-0.980.91,
0.00,0.98,0.09,1.12,-0.980.84,
0.00,0.98,0.09,1.12,-1.050.91,
0.00,0.98,0.09,1.19,-0.980.91,
0.00,0.98,0.09,1.19,-1.190.56,
0.00,0.98,0.09,0.84,-1.400.84,
0.00,0.97,0.09,1.19,-1.610.49,
0.00,0.97,0.09,1.33,-1.890.91,
0.00,0.98,0.09,1.26,-1.960.84,
0.00,0.98,0.09,1.19,-1.960.77,
0.00,0.98,0.09,1.05,-2.030.63,
0.00,0.98,0.09,0.98,-2.100.77,
0.00,0.97,0.09,0.91,-1.890.91,
0.00,0.98,0.10,1.19,-1.750.49,
0.00,0.98,0.09,1.33,-1.890.77,
0.00,0.98,0.09,1.19,-1.890.77,
0.01,0.98,0.09,1.33,-1.960.84,
0.01,0.98,0.09,1.12,-1.820.70,
0.01,0.98,0.09,1.19,-1.750.91,
0.01,0.98,0.09,1.26,-1.610.91,
0.01,0.98,0.09,1.26,-1.471.40,
0.01,0.98,0.09,1.26,-1.121.05,
0.01,0.98,0.09,1.26,-1.261.05,
0.01,0.98,0.10,1.26,-1.190.98,
0.01,0.98,0.10,1.33,-0.911.05,
0.00,0.98,0.09,1.33,-0.981.26,
0.01,0.97,0.09,1.61,-0.770.98,
0.01,0.97,0.09,1.54,-0.421.19,
0.01,0.98,0.09,1.40,-0.281.12,
0.01,0.98,0.09,1.19,0.001.05,
0.01,0.98,0.09,1.33,-0.140.84,
0.01,0.98,0.09,1.05,-0.071.33,
0.01,0.98,0.09,1.12,-0.071.19,
0.01,0.98,0.09,1.26,-0.071.05,
0.01,0.98,0.09,1.47,-0.210.91,
0.01,0.98,0.09,1.40,-0.071.19,
0.01,0.98,0.09,1.54,-0.141.12,
0.01,0.98,0.09,1.68,0.000.91,
0.01,0.98,0.09,1.54,0.140.98,
0.01,0.98,0.09,1.40,0.071.12,
0.01,0.98,0.09,1.12,0.421.05,
0.01,0.98,0.09,1.05,0.491.40,
0.01,0.98,0.09,0.70,0.351.68,
0.01,0.98,0.09,0.84,0.421.54,
0.01,0.97,0.09,1.12,0.071.61,
0.01,0.97,0.09,1.54,-0.211.89,
0.01,0.98,0.09,1.61,-0.141.75,
0.01,0.98,0.09,1.61,-0.211.82,
0.01,0.98,0.09,1.47,0.211.68,
0.01,0.98,0.09,0.98,0.421.19,
0.00,0.97,0.09,0.91,0.491.33,
0.01,0.98,0.08,0.98,0.421.54,
0.01,0.98,0.08,1.12,0.210.91,
0.01,0.98,0.08,1.26,-0.071.12,
0.01,0.98,0.09,1.19,-0.281.33,
0.01,0.98,0.09,1.12,-0.141.12,
0.01,0.98,0.09,1.40,0.281.05,
0.01,0.98,0.09,1.47,0.351.12,
0.01,0.98,0.08,1.47,0.071.12,
0.01,0.97,0.08,1.54,-0.141.40,
0.01,0.98,0.08,1.61,-0.211.05,
0.01,0.98,0.08,1.47,0.141.47,
0.01,0.98,0.09,0.98,0.421.33,
0.01,0.98,0.09,0.84,0.351.61,
0.01,0.98,0.09,0.63,0.351.82,
0.00,0.98,0.08,0.42,0.141.96,
0.00,0.98,0.08,0.56,-0.072.03,
0.00,0.98,0.08,0.56,-0.421.96,
0.00,0.98,0.08,0.77,-0.491.96,
0.00,0.98,0.08,0.70,-0.491.89,
0.00,0.98,0.09,0.49,-0.211.68,
0.01,0.98,0.08,0.21,-0.071.47,
0.01,0.98,0.09,0.07,0.351.40,
0.01,0.98,0.08,0.07,0.281.54,
0.01,0.98,0.08,0.07,0.211.33,
0.01,0.97,0.08,0.49,0.141.61,
0.01,0.97,0.08,0.49,0.141.68,
0.01,0.97,0.08,0.70,0.351.82,
0.01,0.98,0.08,0.63,0.351.54,
0.00,0.98,0.09,0.56,0.421.61,
0.00,0.98,0.09,0.56,0.421.12,
0.01,0.98,0.09,0.42,0.421.12,
0.01,0.98,0.09,0.42,0.281.19,
0.01,0.98,0.09,0.42,0.281.12,
0.01,0.98,0.08,0.21,0.421.61,
0.01,0.98,0.09,0.42,0.491.33,
0.01,0.98,0.09,0.42,0.561.68,
0.01,0.98,0.08,0.42,0.701.47,
0.01,0.98,0.09,0.49,0.701.61,
0.00,0.98,0.09,0.49,0.841.47,
0.00,0.98,0.09,0.42,0.841.40,
0.00,0.98,0.09,0.49,0.631.19,
0.00,0.98,0.09,0.49,0.350.98,
0.00,0.98,0.09,0.49,0.071.26,
0.00,0.98,0.09,0.56,-0.211.40,
0.00,0.98,0.09,0.42,-0.211.26,
0.01,0.98,0.09,0.35,-0.421.05,
0.01,0.98,0.09,0.49,-0.630.91,
0.01,0.98,0.09,0.21,-0.700.49,
0.01,0.98,0.09,0.14,-0.560.77,
0.01,0.97,0.09,0.35,-0.280.63,
0.01,0.97,0.09,0.63,-0.420.70,
0.01,0.97,0.09,0.77,-0.560.77,
0.01,0.98,0.09,0.91,-0.420.63,
0.01,0.98,0.09,0.84,-0.280.70,
0.01,0.98,0.09,0.98,-0.070.63,
0.01,0.98,0.09,0.84,-0.071.05,
0.01,0.98,0.09,0.63,-0.211.05,
0.01,0.98,0.09,0.56,-0.211.12,
0.01,0.98,0.09,0.56,-0.351.33,
0.01,0.98,0.09,0.49,-0.631.47,
0.01,0.97,0.09,0.56,-0.560.70,
0.01,0.97,0.10,0.56,-0.491.19,
0.01,0.97,0.09,0.70,-0.210.98,
0.01,0.97,0.09,0.77,-0.350.84,
0.01,0.98,0.09,0.56,-0.350.91,
0.01,0.98,0.09,0.56,-0.280.91,
0.01,0.98,0.09,0.49,-0.280.84,
0.02,0.98,0.09,0.42,-0.071.05,
0.01,0.98,0.09,0.42,-17.920.98,
0.01,0.97,0.09,0.56,-0.070.56,
0.01,0.98,0.10,0.77,-0.070.77,
0.01,0.98,0.10,0.70,0.000.98,
0.01,0.97,0.10,0.77,0.000.63,
0.01,0.98,0.10,0.84,-0.071.05,
0.01,0.98,0.09,0.98,-0.070.70,
0.01,0.98,0.09,0.91,-0.210.91,
0.01,0.98,0.09,0.77,-0.351.40,
0.01,0.98,0.09,0.77,-0.211.33,
0.01,0.98,0.09,0.84,-0.351.26,
0.01,0.98,0.09,0.77,-0.281.33,
0.01,0.98,0.09,0.63,-0.141.33,
0.01,0.97,0.09,0.63,-0.071.33,
0.00,0.98,0.09,0.77,-0.071.26,
0.01,0.98,0.10,0.98,-0.211.05,
0.00,0.98,0.10,0.98,-0.071.05,
0.00,0.98,0.10,0.84,-0.281.05,
0.00,0.98,0.10,0.77,-0.281.12,
0.01,0.98,0.09,0.70,-0.350.91,
0.01,0.98,0.09,0.77,-0.421.12,
0.01,0.98,0.09,0.63,-0.560.70,
0.01,0.97,0.09,0.84,-0.910.77,
0.01,0.97,0.09,0.77,-0.840.77,
0.01,0.98,0.09,1.05,-0.840.91,
0.01,0.98,0.09,1.40,-0.560.28,
0.01,0.97,0.09,1.26,-0.491.12,
0.01,0.98,0.09,1.40,-0.560.91,
0.01,0.98,0.09,1.40,-0.701.19,
0.01,0.98,0.09,1.47,-0.841.19,
0.01,0.98,0.09,1.26,-0.911.33,
0.01,0.98,0.09,1.26,-0.911.47,
0.01,0.98,0.09,1.33,-0.980.84,
0.01,0.98,0.09,1.05,-0.841.47,
0.01,0.98,0.09,0.70,-0.911.19,
0.01,0.98,0.09,0.70,-0.981.33,
0.01,0.98,0.09,0.77,-0.981.33,
0.01,0.97,0.09,0.91,-1.121.19,
0.01,0.98,0.09,1.05,-1.191.26,
0.01,0.98,0.09,1.12,-1.191.19,
0.01,0.98,0.09,0.98,-1.191.19,
0.01,0.98,0.09,0.84,-0.911.26,
0.02,0.98,0.09,0.63,-0.631.33,
0.01,0.98,0.09,0.77,-0.421.26,
0.01,0.97,0.09,0.98,-0.420.84,
0.01,0.98,0.08,0.91,-0.351.47,
0.01,0.98,0.09,0.91,-0.491.75,
0.01,0.98,0.09,0.98,-0.561.47,
0.01,0.98,0.09,0.91,-0.631.61,
0.01,0.98,0.09,0.77,-0.561.33,
0.01,0.98,0.09,0.91,-0.631.19,
0.01,0.98,0.09,0.70,-0.631.47,
0.01,0.98,0.09,0.77,-0.561.33,
0.01,0.98,0.09,0.84,-0.561.05,
0.01,0.98,0.09,0.84,-0.491.19,
0.01,0.98,0.09,0.91,-0.631.19,
0.00,0.98,0.09,0.77,-0.491.47,
0.00,0.98,0.09,0.91,-0.561.61,
0.01,0.98,0.09,0.98,-0.771.19,
0.00,0.98,0.09,1.19,-0.771.12,
0.00,0.98,0.09,1.12,-1.050.98,
0.00,0.97,0.09,1.05,-1.050.84,
0.01,0.98,0.09,1.33,-1.050.70,
0.01,0.98,0.09,1.12,-0.770.63,
0.01,0.99,0.09,0.77,-0.770.70,
0.01,0.98,0.09,0.63,-0.910.63,
0.01,0.98,0.09,0.70,-0.910.98,
0.01,0.97,0.09,0.35,-0.911.33,
0.01,0.97,0.09,0.84,-1.051.19,
0.01,0.98,0.10,1.12,-0.911.05,
0.01,0.98,0.09,0.98,-0.911.40,
0.01,0.98,0.09,0.84,-0.841.47,
0.01,0.98,0.09,0.91,-0.701.12,
0.02,0.98,0.09,0.84,-0.421.47,
0.02,0.98,0.09,0.84,-0.351.40,
0.01,0.98,0.09,0.84,-0.351.54,
0.01,0.98,0.09,0.63,-0.491.89,
0.01,0.98,0.09,0.56,-0.351.33,
0.00,0.98,0.09,0.70,-0.351.47,
0.01,0.98,0.09,0.56,-0.071.40,
0.01,0.98,0.09,0.35,0.001.19,
0.00,0.97,0.09,0.42,-0.071.12,
0.01,0.97,0.09,0.70,-0.210.98,
0.01,0.97,0.09,0.77,-0.280.91,
0.02,0.98,0.09,0.91,-0.351.12,
0.02,0.98,0.09,1.05,-0.351.47,
0.02,0.98,0.09,1.12,-0.211.26,
0.02,0.98,0.09,1.05,-0.211.12,
0.01,0.98,0.09,0.84,0.001.33,
0.01,0.98,0.09,0.77,0.351.05,
0.01,0.98,0.09,0.63,0.351.19,
0.01,0.98,0.09,0.91,0.281.54,
0.01,0.98,0.09,0.91,0.281.75,
0.01,0.98,0.09,0.84,0.211.82,
0.01,0.98,0.09,0.70,0.142.52,
0.01,0.98,0.09,0.56,0.072.59,
0.01,0.98,0.09,0.35,0.352.52,
0.01,0.98,0.09,0.21,0.422.45,
0.01,0.98,0.09,0.07,0.631.89,
0.01,0.98,0.09,-0.07,0.421.89,
0.01,0.98,0.09,-0.28,0.351.96,
0.01,0.97,0.09,-0.14,0.421.75,
0.00,0.97,0.09,0.28,0.421.68,
0.00,0.98,0.09,0.49,0.491.68,
0.00,0.98,0.09,0.56,0.142.17,
0.00,0.98,0.09,0.49,-0.141.75,
0.00,0.98,0.10,0.63,-0.351.75,
0.01,0.98,0.10,0.63,-0.141.89,
0.01,0.98,0.09,0.70,-0.141.96,
0.01,0.98,0.09,0.63,-0.421.89,
0.01,0.98,0.09,0.77,-0.842.38,
0.00,0.98,0.09,0.21,-0.982.59,
0.00,0.98,0.09,0.42,-0.912.94,
0.00,0.98,0.09,0.63,-0.912.66,
0.00,0.98,0.09,0.49,-1.122.59,
0.00,0.98,0.09,0.21,-0.912.73,
0.01,0.98,0.09,0.28,-0.912.52,
0.01,0.98,0.09,0.07,-0.841.96,
0.01,0.98,0.09,0.14,-0.562.03,
0.01,0.98,0.10,0.14,-0.422.17,
0.01,0.98,0.09,-0.07,-0.562.17,
0.01,0.98,0.08,0.00,-0.912.66,
0.01,0.97,0.09,0.42,-1.262.52,
0.00,0.98,0.09,0.77,-1.052.24,
0.00,0.98,0.09,0.21,-0.912.59,
0.00,0.98,0.09,0.63,-0.772.10,
0.00,0.97,0.09,0.84,-0.771.96,
0.01,0.98,0.09,0.28,-0.492.03,
0.01,0.98,0.08,1.05,-0.211.75,
0.01,0.97,0.08,1.19,-0.071.82,
0.01,0.97,0.08,0.98,-0.282.31,
0.00,0.97,0.08,0.84,-0.491.96,
0.00,0.98,0.09,0.42,-0.562.03,
0.00,0.98,0.09,0.00,-0.561.96,
0.00,0.98,0.09,-0.07,-0.981.61,
0.01,0.98,0.09,-0.35,-1.401.75,
0.01,0.98,0.09,-0.42,-1.681.68,
0.01,0.98,0.09,-0.35,-1.541.82,
0.02,0.98,0.10,-0.70,-1.471.82,
0.02,0.98,0.10,-1.19,-1.611.96,
0.02,0.98,0.09,-1.05,-2.172.45,
0.03,0.97,0.10,-0.91,-2.172.52,
0.03,0.98,0.09,-0.84,-2.102.73,
0.03,0.97,0.10,-0.98,-1.542.87,
0.03,0.97,0.10,-1.19,-1.052.45,
0.03,0.97,0.11,-1.26,-0.842.45,
0.03,0.97,0.10,-0.84,-0.702.38,
0.03,0.98,0.10,-0.56,-0.772.38,
0.03,0.98,0.11,-0.42,-1.052.31,
0.03,0.97,0.10,-0.49,-1.192.31,
0.03,0.97,0.11,-0.14,-1.402.52,
0.03,0.97,0.11,0.21,-1.192.31,
0.03,0.98,0.10,0.56,-1.332.17,
0.03,0.98,0.10,0.56,-1.751.89,
0.03,0.98,0.10,0.63,-1.961.68,
0.03,0.98,0.10,0.00,-1.681.82,
0.03,0.98,0.10,-0.14,-1.682.03,
0.03,0.98,0.11,-0.07,-1.892.38,
0.03,0.98,0.11,-0.63,-2.102.24,
0.03,0.98,0.11,-0.98,-2.452.66,
0.03,0.98,0.11,-0.77,-2.382.94,
0.04,0.98,0.11,-0.77,-2.312.66,
0.04,0.98,0.10,-0.77,-2.382.94,
0.03,0.97,0.10,-0.35,-2.382.73,
0.03,0.97,0.10,-0.07,-2.312.80,
0.03,0.97,0.10,0.00,-2.172.66,
0.03,0.97,0.10,0.35,-2.242.45,
0.03,0.98,0.10,0.35,-2.102.52,
0.02,0.98,0.10,0.14,-1.752.17,
0.02,0.98,0.10,0.35,-1.891.96,
0.02,0.98,0.10,0.28,-1.891.96,
0.02,0.98,0.10,0.00,-1.681.89,
0.02,0.98,0.10,-0.28,-1.681.75,
0.02,0.97,0.10,-0.42,-1.611.47,
0.02,0.97,0.10,-0.14,-1.751.82,
0.02,0.98,0.10,17.85,-2.101.82,
0.02,0.98,0.10,0.07,-2.241.33,
0.02,0.98,0.10,-0.07,-2.101.33,
0.03,0.98,0.10,-0.07,-2.101.26,
0.02,0.98,0.10,0.00,-2.171.61,
0.02,0.98,0.10,0.07,-2.171.75,
0.03,0.98,0.10,0.07,-2.031.40,
0.03,0.97,0.10,0.28,-1.891.26,
0.03,0.98,0.10,0.07,-1.681.05,
0.03,0.98,0.10,-0.07,-1.471.12,
0.03,0.98,0.10,0.00,-1.540.91,
0.03,0.98,0.10,0.00,-1.610.84,
0.03,0.97,0.10,-0.07,-1.330.84,
0.02,0.97,0.10,0.14,-1.120.63,
0.03,0.97,0.10,0.42,-1.330.63,
0.03,0.97,0.11,0.56,-1.190.70,
0.02,0.97,0.10,0.35,-0.910.56,
0.02,0.97,0.11,0.35,-1.120.84,
0.02,0.97,0.11,0.56,-1.260.63,
0.03,0.98,0.10,0.56,-1.400.49,
0.03,0.98,0.10,0.56,-1.470.56,
0.03,0.98,0.11,0.49,-1.400.56,
0.03,0.98,0.12,0.70,-1.120.42,
0.03,0.98,0.12,0.07,-0.700.63,
0.03,0.97,0.11,0.49,-0.070.49,
0.03,0.97,0.11,0.77,-0.140.42,
0.03,0.97,0.10,0.70,-0.210.70,
0.03,0.97,0.11,0.77,-0.210.63,
0.03,0.98,0.11,0.84,-0.140.84,
0.03,0.98,0.11,0.77,-0.071.12,
0.03,0.98,0.11,0.70,0.070.98,
0.03,0.98,0.11,0.63,0.210.84,
0.02,0.98,0.11,0.42,0.140.77,
0.03,0.98,0.11,-0.07,0.140.70,
0.02,0.97,0.11,0.14,0.140.42,
0.02,0.97,0.11,0.35,0.350.56,
0.03,0.97,0.11,0.49,0.420.35,
0.03,0.97,0.11,0.63,0.490.56,
0.02,0.97,0.11,0.70,0.280.49,
0.03,0.98,0.11,0.70,0.280.63,
0.03,0.98,0.11,0.35,0.630.70,
0.03,0.97,0.11,0.21,0.770.63,
0.02,0.97,0.11,0.35,0.910.56,
0.03,0.97,0.11,0.56,0.770.42,
0.02,0.97,0.11,0.63,0.700.49,
0.02,0.97,0.11,0.84,0.630.35,
0.02,0.98,0.11,0.91,0.770.42,
0.02,0.98,0.11,0.98,0.770.07,
0.03,0.98,0.11,1.12,0.840.35,
0.03,0.98,0.11,0.98,0.840.28,
0.03,0.98,0.12,0.84,0.980.21,
0.03,0.97,0.12,0.84,0.980.56,
0.03,0.97,0.11,0.84,1.050.35,
0.03,0.97,0.11,0.98,1.050.35,
0.03,0.97,0.11,0.98,1.050.56,
0.03,0.97,0.12,0.91,1.120.63,
0.03,0.98,0.11,0.91,1.120.77,
0.03,0.98,0.11,0.98,0.770.84,
0.03,0.97,0.11,1.26,0.770.98,
0.02,0.98,0.11,1.54,0.210.98,
0.02,0.97,0.11,1.68,-0.071.19,
0.02,0.97,0.11,1.75,-0.351.26,
0.02,0.97,0.11,1.96,-0.350.84,
0.02,0.98,0.11,2.10,-0.351.19,
0.02,0.98,0.11,1.26,-0.420.77,
0.03,0.98,0.12,1.33,-0.770.77,
0.03,0.98,0.11,0.56,-0.560.70,
0.03,0.98,0.11,0.70,-0.700.98,
0.03,0.98,0.11,0.98,-0.911.19,
0.03,0.98,0.11,1.12,-1.331.54,
0.03,0.97,0.11,1.47,-1.401.61,
0.03,0.97,0.10,1.82,-0.981.26,
0.03,0.97,0.10,1.75,-0.840.98,
0.03,0.97,0.11,1.61,-0.701.40,
0.03,0.97,0.11,1.54,-0.561.19,
0.03,0.97,0.10,1.54,-0.490.84,
0.02,0.97,0.10,1.40,-0.631.05,
0.03,0.97,0.10,1.33,-0.491.05,
0.03,0.98,0.11,1.47,-0.280.91,
0.03,0.98,0.11,1.40,-0.141.26,
0.02,0.98,0.10,1.75,0.211.19,
0.02,0.98,0.10,1.61,0.001.33,
0.02,0.98,0.10,1.61,-0.141.26,
0.02,0.98,0.10,1.54,-0.280.98,
0.02,0.98,0.10,1.54,-0.280.91,
0.02,0.98,0.10,1.47,-0.280.77,
0.02,0.98,0.10,1.33,-0.490.77,
0.02,0.98,0.10,1.40,-0.490.42,
0.02,0.98,0.10,1.26,-0.630.91,
0.02,0.97,0.10,1.40,-0.841.12,
0.02,0.97,0.10,1.68,-1.470.84,
0.02,0.98,0.10,1.75,-1.611.33,
0.02,0.98,0.11,1.47,-1.471.12,
0.02,0.98,0.11,1.33,-1.400.84,
0.02,0.98,0.10,1.12,-1.330.77,
0.02,0.98,0.10,1.05,-1.190.63,
0.02,0.98,0.10,1.05,-1.330.70,
0.02,0.98,0.10,1.19,-1.400.70,
0.02,0.98,0.10,1.33,-1.540.84,
0.02,0.97,0.10,1.33,-1.611.12,
0.02,0.98,0.10,1.47,-1.890.91,
0.02,0.98,0.10,1.26,-1.890.98,
0.02,0.98,0.10,1.33,-2.100.98,
0.02,0.98,0.10,1.26,-1.751.12,
0.01,0.97,0.11,1.12,-2.030.98,
0.02,0.97,0.11,0.84,-2.310.91,
0.02,0.98,0.11,0.84,-2.381.12,
0.02,0.98,0.10,0.84,-2.521.05,
0.02,0.98,0.10,0.84,-2.381.12,
0.02,0.98,0.10,1.26,-2.381.05,
0.02,0.98,0.10,0.91,-1.960.63,
0.02,0.97,0.10,0.98,-1.610.70,
0.02,0.97,0.10,1.40,-1.260.42,
0.02,0.97,0.10,1.33,-1.330.42,
0.02,0.98,0.10,1.33,-1.540.14,
0.02,0.98,0.10,1.26,-1.680.49,
0.02,0.98,0.10,1.54,-1.540.77,
0.02,0.98,0.10,1.68,-1.330.28,
0.02,0.98,0.10,1.68,-1.190.49,
0.02,0.98,0.10,1.47,-1.190.70,
0.02,0.98,0.10,1.19,-1.330.56,
0.02,0.98,0.10,0.84,-1.470.70,
0.02,0.98,0.10,0.77,-1.400.84,
0.02,0.98,0.10,0.77,-1.470.63,
0.02,0.98,0.10,0.84,-1.400.91,
0.02,0.98,0.10,0.84,-1.470.98,
0.02,0.98,0.10,0.77,-1.400.98,
0.02,0.97,0.10,0.63,-1.261.19,
0.02,0.97,0.10,0.63,-1.121.05,
0.02,0.97,0.10,0.42,-0.700.98,
0.02,0.97,0.10,0.35,-0.350.98,
0.02,0.97,0.10,0.70,-0.350.91,
0.02,0.98,0.10,0.77,0.000.84,
0.02,0.98,0.10,0.91,0.140.84,
0.02,0.98,0.10,0.84,0.000.98,
0.02,0.98,0.10,0.77,-0.070.77,
0.02,0.98,0.10,0.98,0.000.98,
0.02,0.98,0.10,0.70,0.070.70,
0.02,0.98,0.11,0.49,0.280.70,
0.02,0.98,0.10,0.63,0.560.70,
0.02,0.98,0.10,0.70,0.420.63,
0.02,0.98,0.10,0.63,0.700.63,
0.02,0.98,0.10,0.56,0.770.63,
0.02,0.98,0.10,0.56,0.840.77,
0.02,0.97,0.10,0.70,0.700.77,
0.02,0.98,0.10,0.63,0.910.91,
0.02,0.98,0.10,0.63,0.840.63,
0.01,0.98,0.10,0.63,0.770.98,
0.02,0.98,0.10,0.63,0.700.70,
0.02,0.97,0.10,0.84,0.490.49,
0.02,0.98,0.10,0.70,0.560.63,
0.02,0.98,0.10,0.63,0.630.35,
0.02,0.98,0.10,0.70,0.420.28,
0.02,0.98,0.10,0.98,0.140.49,
0.02,0.98,0.10,0.63,0.560.70,
0.02,0.97,0.10,0.91,0.770.77,
0.02,0.98,0.10,1.12,0.770.91,
0.02,0.98,0.10,0.91,0.840.98,
0.02,0.97,0.10,0.98,0.980.63,
0.02,0.97,0.10,1.12,0.840.77,
0.02,0.98,0.10,0.98,1.120.56,
0.02,0.98,0.10,1.05,1.260.63,
0.02,0.98,0.10,0.98,1.260.70,
0.02,0.98,0.10,0.70,1.050.77,
0.01,0.98,0.10,0.56,1.190.84,
0.01,0.97,0.10,0.42,1.260.91,
0.01,0.98,0.10,0.42,1.261.12,
0.01,0.98,0.10,0.49,1.121.05,
0.01,0.98,0.10,0.56,0.840.91,
0.02,0.98,0.10,0.49,0.701.19,
0.01,0.98,0.10,0.63,0.770.98,
0.02,0.98,0.10,0.70,0.911.05,
0.01,0.98,0.10,0.28,1.121.05,
0.02,0.98,0.10,0.07,1.120.77,
0.01,0.98,0.10,0.14,1.050.56,
0.01,0.97,0.10,0.28,1.120.77,
0.01,0.98,0.10,0.28,1.050.91,
0.01,0.98,0.10,0.42,0.770.98,
0.01,0.97,0.10,0.70,0.910.98,
0.01,0.98,0.10,0.84,0.980.84,
0.01,0.98,0.11,0.56,1.120.70,
0.01,0.98,0.11,0.14,0.980.84,
0.01,0.98,0.11,-0.21,1.050.49,
0.01,0.98,0.10,-0.21,1.190.42,
0.01,0.98,0.10,-0.14,0.840.49,
0.01,0.97,0.09,-0.07,0.980.35,
0.01,0.98,0.10,-0.07,1.120.28,
0.02,0.98,0.10,-0.28,1.470.56,
0.01,0.97,0.10,0.00,1.400.63,
0.01,0.98,0.10,0.14,1.190.63,
0.01,0.98,0.10,0.07,0.770.91,
0.01,0.98,0.10,0.21,0.420.77,
0.01,0.97,0.11,0.28,0.490.77,
0.01,0.97,0.11,0.28,0.630.84,
0.01,0.97,0.10,0.35,0.840.98,
0.02,0.97,0.10,0.35,0.840.84,
0.02,0.97,0.11,0.42,0.700.56,
0.02,0.97,0.11,0.56,0.630.21,
0.02,0.97,0.11,0.14,0.700.21,
0.02,0.97,0.11,0.49,0.910.70,
0.02,0.98,0.11,0.70,1.050.49,
0.02,0.98,0.11,0.35,0.910.63,
0.02,0.97,0.11,0.56,0.980.56,
0.02,0.98,0.11,0.77,1.120.56,
0.02,0.98,0.11,0.91,1.190.84,
0.02,0.98,0.11,0.98,1.540.63,
0.02,0.98,0.11,0.98,1.750.84,
0.02,0.98,0.11,0.56,1.610.84,
0.01,0.98,0.11,0.35,1.191.19,
0.01,0.98,0.11,0.21,0.771.12,
0.01,0.98,0.11,0.00,0.701.19,
0.01,0.98,0.11,-0.07,0.211.33,
0.01,0.98,0.11,0.00,0.351.33,
0.01,0.98,0.12,0.14,0.421.12,
0.01,0.97,0.11,0.14,0.631.26,
0.01,0.97,0.11,0.14,0.491.19,
0.02,0.97,0.12,0.21,0.630.91,
0.01,0.97,0.11,0.14,0.770.98,
0.02,0.98,0.11,0.21,0.560.84,
0.02,0.98,0.11,0.14,0.560.77,
0.02,0.98,0.11,0.42,0.560.56,
0.01,0.98,0.11,0.35,0.490.91,
0.01,0.98,0.12,0.21,0.560.63,
0.01,0.98,0.11,0.42,0.490.77,
0.01,0.98,0.11,0.42,0.700.56,
0.01,0.98,0.11,0.42,0.630.14,
0.01,0.97,0.11,0.35,0.560.42,
0.01,0.98,0.11,0.35,0.560.42,
